Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,19.0,500.0,9.0e+11,5e+23,0.009091555621184954,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,19.0,500.0,9.0e+11,5e+24,0.008242868945878183,5066666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,300.0,9.0e+11,1e+24,0.006379797724769896,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,300.0,9.0e+11,1e+25,0.009482765344059351,8933333333333.332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,300.0,9.0e+11,5e+23,0.006466698239984807,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,300.0,9.0e+11,5e+24,0.007096920537410406,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,400.0,9.0e+11,1e+24,0.007987539980345914,2333333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,400.0,9.0e+11,1e+25,0.008298053656363397,5183333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,400.0,9.0e+11,5e+23,0.0067514790175256184,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,400.0,9.0e+11,5e+24,0.00796185189104776,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,500.0,9.0e+11,1e+24,0.007992125793563284,2333333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,500.0,9.0e+11,1e+25,0.009129814630276272,5233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,500.0,9.0e+11,5e+23,0.00888196928550772,4583333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,20.0,500.0,9.0e+11,5e+24,0.008483855321370633,2533333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,300.0,9.0e+11,1e+24,0.0067165669008484195,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,300.0,9.0e+11,1e+25,0.008119579700528635,616666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,300.0,9.0e+11,5e+23,0.0075591137710210275,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,300.0,9.0e+11,5e+24,0.006438925740113007,4966666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,400.0,9.0e+11,1e+24,0.008024585289382356,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,400.0,9.0e+11,1e+25,0.008281033029207912,1300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,400.0,9.0e+11,5e+23,0.008718174837378372,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,400.0,9.0e+11,5e+24,0.00947496037907546,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,500.0,9.0e+11,1e+24,0.008143055099635095,7016666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,500.0,9.0e+11,1e+25,0.009809291706000966,2633333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,500.0,9.0e+11,5e+23,0.0072837817022596806,4583333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,21.0,500.0,9.0e+11,5e+24,0.008373479585609736,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,300.0,9.0e+11,1e+24,0.007302632944866206,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,300.0,9.0e+11,1e+25,0.00782467478996029,3083333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,300.0,9.0e+11,5e+23,0.006823183082702179,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,300.0,9.0e+11,5e+24,0.008010610983943586,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,400.0,9.0e+11,1e+24,0.007881406571219851,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,400.0,9.0e+11,1e+25,0.008694353652531168,5166666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,400.0,9.0e+11,5e+23,0.0069027773260030845,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,400.0,9.0e+11,5e+24,0.00756560951260096,1266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,500.0,9.0e+11,1e+24,0.007835568096050894,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,500.0,9.0e+11,1e+25,0.009384454135298448,7850000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,500.0,9.0e+11,5e+23,0.008107648186813176,4583333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,22.0,500.0,9.0e+11,5e+24,0.0085644586545573,2533333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,300.0,9.0e+11,1e+24,0.007516288804066636,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,300.0,9.0e+11,1e+25,0.009907136755739183,7700000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,300.0,9.0e+11,5e+23,0.008161518529436147,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,300.0,9.0e+11,5e+24,0.007071601934758311,2733333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,400.0,9.0e+11,1e+24,0.007460626367844374,2333333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,400.0,9.0e+11,1e+25,0.008403884718472625,1266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,400.0,9.0e+11,5e+23,0.007514754404374155,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,400.0,9.0e+11,5e+24,0.007345534151477504,2516666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,500.0,9.0e+11,1e+24,0.008451625933068235,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,500.0,9.0e+11,1e+25,0.00878701898012883,1300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,500.0,9.0e+11,5e+23,0.007150862526948647,2300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,23.0,500.0,9.0e+11,5e+24,0.008614031919618691,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,300.0,9.0e+11,1e+24,0.009252627815583624,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,300.0,9.0e+11,1e+25,0.012594932740502978,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,300.0,9.0e+11,5e+23,0.007382462477704337,2300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,300.0,9.0e+11,5e+24,0.007828813278371545,1250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,400.0,9.0e+11,1e+24,0.007466791268746105,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,400.0,9.0e+11,1e+25,0.00964486217404373,5133333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,400.0,9.0e+11,5e+23,0.00776989290672323,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,400.0,9.0e+11,5e+24,0.007934576910016686,7566666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,500.0,9.0e+11,1e+24,0.007389083649885129,4700000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,500.0,9.0e+11,1e+25,0.0084126789785131,2650000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,500.0,9.0e+11,5e+23,0.007127624188713534,4600000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,24.0,500.0,9.0e+11,5e+24,0.0075638809774690695,2550000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,300.0,9.0e+11,1e+24,0.009262220353248201,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,300.0,9.0e+11,1e+25,0.7492617150554434,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,300.0,9.0e+11,5e+23,0.009273174989518419,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,300.0,9.0e+11,5e+24,0.007758081692916143,883333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,400.0,9.0e+11,1e+24,0.00741534887980917,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,400.0,9.0e+11,1e+25,0.00850632674331457,5216666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,400.0,9.0e+11,5e+23,0.008835343655159141,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,400.0,9.0e+11,5e+24,0.008148191924956794,2533333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,500.0,9.0e+11,1e+24,0.007262439110808206,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,500.0,9.0e+11,1e+25,0.007988939233790163,3900000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,500.0,9.0e+11,5e+23,0.008067992381316225,4633333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,25.0,500.0,9.0e+11,5e+24,0.008352285406661952,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,300.0,9.0e+11,1e+24,0.01090816105823952,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,300.0,9.0e+11,1e+25,0.8714402011662077,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,300.0,9.0e+11,5e+23,0.009915152773721488,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,300.0,9.0e+11,5e+24,0.009145163369121037,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,400.0,9.0e+11,1e+24,0.009586690195704297,2383333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,400.0,9.0e+11,1e+25,0.007680691590753584,2783333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,400.0,9.0e+11,5e+23,0.00794895581180397,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,400.0,9.0e+11,5e+24,0.008530229680299473,2533333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,500.0,9.0e+11,1e+24,0.010325437988811878,4716666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,500.0,9.0e+11,1e+25,0.008187632048304118,9216666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,500.0,9.0e+11,5e+23,0.008606721596849616,4616666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,26.0,500.0,9.0e+11,5e+24,0.007815288800337595,2533333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,300.0,9.0e+11,1e+24,0.03807427586734379,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,300.0,9.0e+11,1e+25,1.059617127160671,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,300.0,9.0e+11,5e+23,0.02832861380449524,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,300.0,9.0e+11,5e+24,0.6320878779479562,16666666666.666666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,400.0,9.0e+11,1e+24,0.009255136047819724,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,400.0,9.0e+11,1e+25,0.010493147715578341,2633333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,400.0,9.0e+11,5e+23,0.010038889937079309,266666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,400.0,9.0e+11,5e+24,0.00789932465739834,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,500.0,9.0e+11,1e+24,0.008313533609064895,2366666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,500.0,9.0e+11,1e+25,0.007778581676908589,3033333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,500.0,9.0e+11,5e+23,0.00829872775052084,2316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,27.0,500.0,9.0e+11,5e+24,0.010531089320989541,2566666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,300.0,9.0e+11,1e+24,0.06876263303815033,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,300.0,9.0e+11,1e+25,1.1585518976276865,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,300.0,9.0e+11,5e+23,0.022792855770502232,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,300.0,9.0e+11,5e+24,0.8745207252289026,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,400.0,9.0e+11,1e+24,0.016212216369911332,283333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,400.0,9.0e+11,1e+25,0.021704122266284598,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,400.0,9.0e+11,5e+23,0.010423134237664734,150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,400.0,9.0e+11,5e+24,0.010297857228254397,150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,500.0,9.0e+11,1e+24,0.00913572608782272,2383333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,500.0,9.0e+11,1e+25,0.007814324566087397,2650000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,500.0,9.0e+11,5e+23,0.007828461598711358,2366666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,28.0,500.0,9.0e+11,5e+24,0.008318929269396137,2566666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,300.0,9.0e+11,1e+24,0.12357180879932718,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,300.0,9.0e+11,1e+25,1.198459277077032,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,300.0,9.0e+11,5e+23,0.07400692255316091,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,300.0,9.0e+11,5e+24,0.9210689873571105,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,400.0,9.0e+11,1e+24,0.05612487416868635,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,400.0,9.0e+11,1e+25,0.9539088689198958,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,400.0,9.0e+11,5e+23,0.03163607767617936,233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,400.0,9.0e+11,5e+24,0.011615434202678817,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,500.0,9.0e+11,1e+24,0.009986329670790824,283333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,500.0,9.0e+11,1e+25,0.007759687966787363,2650000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,500.0,9.0e+11,5e+23,0.01014360531636671,133333333333.33333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,29.0,500.0,9.0e+11,5e+24,0.009093422635194127,2550000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,300.0,9.0e+11,1e+24,0.0875154982258775,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,300.0,9.0e+11,1e+25,1.2337401774717396,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,300.0,9.0e+11,5e+23,0.0678724298634935,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,300.0,9.0e+11,5e+24,0.9591944530274407,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,400.0,9.0e+11,1e+24,0.06504309094382638,233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,400.0,9.0e+11,1e+25,1.0441865024825552,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,400.0,9.0e+11,5e+23,0.041707739681154106,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,400.0,9.0e+11,5e+24,0.07890202315847479,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,500.0,9.0e+11,1e+24,0.013607775410556675,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,500.0,9.0e+11,1e+25,0.012525245688110476,2666666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,500.0,9.0e+11,5e+23,0.008967822736843791,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,30.0,500.0,9.0e+11,5e+24,0.008902348969812842,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,300.0,9.0e+11,1e+24,0.47098023699991026,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,300.0,9.0e+11,1e+25,1.3957837309670047,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,300.0,9.0e+11,5e+23,0.1716491592720662,150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,300.0,9.0e+11,5e+24,1.068915608008239,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,400.0,9.0e+11,1e+24,0.33597985545627373,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,400.0,9.0e+11,1e+25,1.3124237715157074,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,400.0,9.0e+11,5e+23,0.06437720254490187,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,400.0,9.0e+11,5e+24,0.9885698813054087,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,500.0,9.0e+11,1e+24,0.08168294296524958,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,500.0,9.0e+11,1e+25,1.147105150452173,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,500.0,9.0e+11,5e+23,0.058622043323164265,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,35.0,500.0,9.0e+11,5e+24,0.877745113520398,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,300.0,9.0e+11,1e+24,0.5574305408124103,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,300.0,9.0e+11,1e+25,1.3793730271179854,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,300.0,9.0e+11,5e+23,0.06434844665011609,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,300.0,9.0e+11,5e+24,1.1464977805777303,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,400.0,9.0e+11,1e+24,0.47101519541403836,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,400.0,9.0e+11,1e+25,1.4078352499781543,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,400.0,9.0e+11,5e+23,0.07054275161804056,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,400.0,9.0e+11,5e+24,1.0743327397068927,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,500.0,9.0e+11,1e+24,0.3524926813636065,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,500.0,9.0e+11,1e+25,1.3422036680711167,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,500.0,9.0e+11,5e+23,0.17714530966909867,133333333333.33333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,40.0,500.0,9.0e+11,5e+24,1.003497814825633,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,300.0,9.0e+11,1e+24,0.6267195754347334,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,300.0,9.0e+11,1e+25,1.3834646266511008,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,300.0,9.0e+11,5e+23,0.011119177927674272,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,300.0,9.0e+11,5e+24,1.1852100195356574,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,400.0,9.0e+11,1e+24,0.5915913028931159,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,400.0,9.0e+11,1e+25,1.4034500137538959,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,400.0,9.0e+11,5e+23,0.06841045233272615,166666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,400.0,9.0e+11,5e+24,1.11703060458593,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,500.0,9.0e+11,1e+24,0.4871326430230743,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,500.0,9.0e+11,1e+25,1.375023562751125,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,500.0,9.0e+11,5e+23,0.06644842403469696,150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,45.0,500.0,9.0e+11,5e+24,1.0518998071300747,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,300.0,9.0e+11,1e+24,0.7297817660430349,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,300.0,9.0e+11,1e+25,1.4285984783402499,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,300.0,9.0e+11,5e+23,0.03835559760148066,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,300.0,9.0e+11,5e+24,1.245669404527261,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,400.0,9.0e+11,1e+24,0.6660919156155456,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,400.0,9.0e+11,1e+25,1.425625257002998,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,400.0,9.0e+11,5e+23,0.03458294090825959,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,400.0,9.0e+11,5e+24,1.1730017701041988,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,500.0,9.0e+11,1e+24,0.5956305451358987,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,500.0,9.0e+11,1e+25,1.3678530766120698,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,500.0,9.0e+11,5e+23,0.23956591731519636,100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,50.0,500.0,9.0e+11,5e+24,1.1175738321371058,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,300.0,9.0e+11,1e+24,0.7399037894966534,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,300.0,9.0e+11,1e+25,1.4306941200198522,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,300.0,9.0e+11,5e+23,0.050055649517601,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,300.0,9.0e+11,5e+24,1.2667657990360102,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,400.0,9.0e+11,1e+24,0.6944224744306121,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,400.0,9.0e+11,1e+25,1.4568534342609707,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,400.0,9.0e+11,5e+23,0.08547228658073618,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,400.0,9.0e+11,5e+24,1.2377151556670138,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,500.0,9.0e+11,1e+24,0.6295409265712614,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,500.0,9.0e+11,1e+25,1.4158718386967577,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,500.0,9.0e+11,5e+23,0.04002478445861854,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
328.0,55.0,500.0,9.0e+11,5e+24,1.1953372626262435,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
