Wo,Vds,Temp,Intervalley,Nd,Mod index
276.0,50.0,400.0,9.0e+11,5e+23,0.06431060804505707
276.0,50.0,400.0,9.0e+11,5e+24,1.3294951049473716
276.0,50.0,500.0,9.0e+11,1e+24,0.6034021074493587
276.0,50.0,500.0,9.0e+11,1e+25,1.5345951204002763
276.0,50.0,500.0,9.0e+11,5e+23,0.16209559959779418
276.0,50.0,500.0,9.0e+11,5e+24,1.2576662590110188
276.0,55.0,300.0,9.0e+11,1e+24,0.838508258692494
276.0,55.0,300.0,9.0e+11,1e+25,1.585871298731859
276.0,55.0,300.0,9.0e+11,5e+23,0.1195591009549569
276.0,55.0,300.0,9.0e+11,5e+24,1.4344208601713708
276.0,55.0,400.0,9.0e+11,1e+24,0.7288286760060425
276.0,55.0,400.0,9.0e+11,1e+25,1.6021268024606163
276.0,55.0,400.0,9.0e+11,5e+23,0.08378136411397874
276.0,55.0,400.0,9.0e+11,5e+24,1.3674018748768615
276.0,55.0,500.0,9.0e+11,1e+24,0.320517104375157
276.0,55.0,500.0,9.0e+11,1e+25,1.5579881226583667
276.0,55.0,500.0,9.0e+11,5e+23,0.40829520561945404
276.0,55.0,500.0,9.0e+11,5e+24,1.3379141672317236
276.0,60.0,300.0,9.0e+11,1e+24,0.9584216867530914
276.0,60.0,300.0,9.0e+11,1e+25,1.6142256067165142
276.0,60.0,300.0,9.0e+11,5e+23,0.25961627571081947
276.0,60.0,300.0,9.0e+11,5e+24,1.4902916390597125
276.0,60.0,400.0,9.0e+11,1e+24,0.8915020688267401
276.0,60.0,400.0,9.0e+11,1e+25,1.6178144787759976
276.0,60.0,400.0,9.0e+11,5e+23,0.12301627242958504
276.0,60.0,400.0,9.0e+11,5e+24,1.4523575769233155
276.0,60.0,500.0,9.0e+11,1e+24,0.3462436541875881
276.0,60.0,500.0,9.0e+11,1e+25,1.5917438009976268
276.0,60.0,500.0,9.0e+11,5e+23,0.40226977667856817
276.0,60.0,500.0,9.0e+11,5e+24,1.3909203472936855
304.0,10.0,300.0,9.0e+11,1e+24,0.00940132497690948
304.0,10.0,300.0,9.0e+11,1e+25,0.013303357203484955
304.0,10.0,300.0,9.0e+11,5e+23,0.0071319376896671225
304.0,10.0,300.0,9.0e+11,5e+24,0.012938430928873406
304.0,10.0,400.0,9.0e+11,1e+24,0.00960434595327324
304.0,10.0,400.0,9.0e+11,1e+25,0.015190968270980603
304.0,10.0,400.0,9.0e+11,5e+23,0.01133647045367073
304.0,10.0,400.0,9.0e+11,5e+24,0.014657491790172502
304.0,10.0,500.0,9.0e+11,1e+24,0.015038146818280518
304.0,10.0,500.0,9.0e+11,1e+25,0.01544709288892757
304.0,10.0,500.0,9.0e+11,5e+23,0.013972116041867506
304.0,10.0,500.0,9.0e+11,5e+24,0.01863450031210487
304.0,11.0,300.0,9.0e+11,1e+24,0.009117354953921056
304.0,11.0,300.0,9.0e+11,1e+25,0.012295434187937918
304.0,11.0,300.0,9.0e+11,5e+23,0.0073317157958838145
304.0,11.0,300.0,9.0e+11,5e+24,0.01077993408245681
304.0,11.0,400.0,9.0e+11,1e+24,0.012907840368138938
304.0,11.0,400.0,9.0e+11,1e+25,0.01691824761042959
304.0,11.0,400.0,9.0e+11,5e+23,0.00993883240959849
304.0,11.0,400.0,9.0e+11,5e+24,0.011489301049177286
304.0,11.0,500.0,9.0e+11,1e+24,0.013393841528286819
304.0,11.0,500.0,9.0e+11,1e+25,0.015231932688931433
304.0,11.0,500.0,9.0e+11,5e+23,0.012224879528593888
304.0,11.0,500.0,9.0e+11,5e+24,0.01764826493430907
304.0,12.0,300.0,9.0e+11,1e+24,0.008972864251470269
304.0,12.0,300.0,9.0e+11,1e+25,0.01099519297225537
304.0,12.0,300.0,9.0e+11,5e+23,0.009069800660973843
304.0,12.0,300.0,9.0e+11,5e+24,0.009785699540870323
304.0,12.0,400.0,9.0e+11,1e+24,0.009695934000810235
304.0,12.0,400.0,9.0e+11,1e+25,0.01247264024682755
304.0,12.0,400.0,9.0e+11,5e+23,0.009560431936814027
304.0,12.0,400.0,9.0e+11,5e+24,0.011331775728184895
304.0,12.0,500.0,9.0e+11,1e+24,0.011431669863859146
304.0,12.0,500.0,9.0e+11,1e+25,0.014957469775548255
304.0,12.0,500.0,9.0e+11,5e+23,0.013189603474799827
304.0,12.0,500.0,9.0e+11,5e+24,0.017230307646336384
304.0,13.0,300.0,9.0e+11,1e+24,0.007595369586109444
304.0,13.0,300.0,9.0e+11,1e+25,0.011490473509195928
304.0,13.0,300.0,9.0e+11,5e+23,0.007094650440523951
304.0,13.0,300.0,9.0e+11,5e+24,0.011088693516446294
304.0,13.0,400.0,9.0e+11,1e+24,0.008995750472072052
304.0,13.0,400.0,9.0e+11,1e+25,0.0126392831421817
304.0,13.0,400.0,9.0e+11,5e+23,0.008980089529359195
304.0,13.0,400.0,9.0e+11,5e+24,0.011082017389172773
304.0,13.0,500.0,9.0e+11,1e+24,0.010466774380298294
304.0,13.0,500.0,9.0e+11,1e+25,0.013238043843512801
304.0,13.0,500.0,9.0e+11,5e+23,0.011703165570056634
304.0,13.0,500.0,9.0e+11,5e+24,0.012118871268804446
304.0,14.0,300.0,9.0e+11,1e+24,0.007674866808490821
304.0,14.0,300.0,9.0e+11,1e+25,0.008871982477706849
304.0,14.0,300.0,9.0e+11,5e+23,0.006339105244750969
304.0,14.0,300.0,9.0e+11,5e+24,0.010079266564321766
304.0,14.0,400.0,9.0e+11,1e+24,0.007466637247927194
304.0,14.0,400.0,9.0e+11,1e+25,0.01306562955708958
304.0,14.0,400.0,9.0e+11,5e+23,0.007485412757407071
304.0,14.0,400.0,9.0e+11,5e+24,0.007830698609528362
304.0,14.0,500.0,9.0e+11,1e+24,0.009335612322569284
304.0,14.0,500.0,9.0e+11,1e+25,0.012440102084902588
304.0,14.0,500.0,9.0e+11,5e+23,0.01054078664966329
304.0,14.0,500.0,9.0e+11,5e+24,0.009822124565593577
304.0,15.0,300.0,9.0e+11,1e+24,0.0067066255969614515
304.0,15.0,300.0,9.0e+11,1e+25,0.01397496440857348
304.0,15.0,300.0,9.0e+11,5e+23,0.006770172114576158
304.0,15.0,300.0,9.0e+11,5e+24,0.007707857062908379
304.0,15.0,400.0,9.0e+11,1e+24,0.008766671688348689
304.0,15.0,400.0,9.0e+11,1e+25,0.011099471992431782
304.0,15.0,400.0,9.0e+11,5e+23,0.007410350417471865
304.0,15.0,400.0,9.0e+11,5e+24,0.010415533559404716
304.0,15.0,500.0,9.0e+11,1e+24,0.010642240626019416
304.0,15.0,500.0,9.0e+11,1e+25,0.012736300896009217
304.0,15.0,500.0,9.0e+11,5e+23,0.009534396208469352
304.0,15.0,500.0,9.0e+11,5e+24,0.011127822166276918
304.0,16.0,300.0,9.0e+11,1e+24,0.006934458741384888
304.0,16.0,300.0,9.0e+11,1e+25,0.009237295151990184
304.0,16.0,300.0,9.0e+11,5e+23,0.006886337847799978
304.0,16.0,300.0,9.0e+11,5e+24,0.00872311748038099
304.0,16.0,400.0,9.0e+11,1e+24,0.009062303829690473
304.0,16.0,400.0,9.0e+11,1e+25,0.010229295016596822
304.0,16.0,400.0,9.0e+11,5e+23,0.007909759059304923
304.0,16.0,400.0,9.0e+11,5e+24,0.009053803767139856
304.0,16.0,500.0,9.0e+11,1e+24,0.00955072445928993
304.0,16.0,500.0,9.0e+11,1e+25,0.011814550275078772
304.0,16.0,500.0,9.0e+11,5e+23,0.00882948546856618
304.0,16.0,500.0,9.0e+11,5e+24,0.012003294095609995
304.0,17.0,300.0,9.0e+11,1e+24,0.006736371415892823
304.0,17.0,300.0,9.0e+11,1e+25,0.00973826410701949
304.0,17.0,300.0,9.0e+11,5e+23,0.006411349332439006
304.0,17.0,300.0,9.0e+11,5e+24,0.009712632252795754
304.0,17.0,400.0,9.0e+11,1e+24,0.008047706512610485
304.0,17.0,400.0,9.0e+11,1e+25,0.00938864664489866
304.0,17.0,400.0,9.0e+11,5e+23,0.008008736308443752
304.0,17.0,400.0,9.0e+11,5e+24,0.008769644319044801
304.0,17.0,500.0,9.0e+11,1e+24,0.009289314300511366
304.0,17.0,500.0,9.0e+11,1e+25,0.0107183304620328
304.0,17.0,500.0,9.0e+11,5e+23,0.00844594112722169
304.0,17.0,500.0,9.0e+11,5e+24,0.011430611506581454
304.0,18.0,300.0,9.0e+11,1e+24,0.006048206845078748
304.0,18.0,300.0,9.0e+11,1e+25,0.0086983590450517
304.0,18.0,300.0,9.0e+11,5e+23,0.006681392888100829
304.0,18.0,300.0,9.0e+11,5e+24,0.007223313573653786
304.0,18.0,400.0,9.0e+11,1e+24,0.00863985328070883
304.0,18.0,400.0,9.0e+11,1e+25,0.010585221733924463
304.0,18.0,400.0,9.0e+11,5e+23,0.007033012656564352
304.0,18.0,400.0,9.0e+11,5e+24,0.00829467948733369
304.0,18.0,500.0,9.0e+11,1e+24,0.008233129870645933
304.0,18.0,500.0,9.0e+11,1e+25,0.009389447270348034
304.0,18.0,500.0,9.0e+11,5e+23,0.008169948207165996
304.0,18.0,500.0,9.0e+11,5e+24,0.011453738435734787
304.0,19.0,300.0,9.0e+11,1e+24,0.0066872619617432535
304.0,19.0,300.0,9.0e+11,1e+25,0.012157875234624037
304.0,19.0,300.0,9.0e+11,5e+23,0.006605494225785792
304.0,19.0,300.0,9.0e+11,5e+24,0.006427036452724113
304.0,19.0,400.0,9.0e+11,1e+24,0.007647933869281654
304.0,19.0,400.0,9.0e+11,1e+25,0.008109952152116233
304.0,19.0,400.0,9.0e+11,5e+23,0.007240109521785131
304.0,19.0,400.0,9.0e+11,5e+24,0.009106445524763838
304.0,19.0,500.0,9.0e+11,1e+24,0.009038194917781356
304.0,19.0,500.0,9.0e+11,1e+25,0.011922252451084019
304.0,19.0,500.0,9.0e+11,5e+23,0.007915361144651696
304.0,19.0,500.0,9.0e+11,5e+24,0.009328102766349641
304.0,20.0,300.0,9.0e+11,1e+24,0.006549704092910492
304.0,20.0,300.0,9.0e+11,1e+25,0.0077321871102314435
304.0,20.0,300.0,9.0e+11,5e+23,0.006363013612780312
304.0,20.0,300.0,9.0e+11,5e+24,0.007505603178760242
304.0,20.0,400.0,9.0e+11,1e+24,0.006944697393221336
304.0,20.0,400.0,9.0e+11,1e+25,0.009572962222135826
304.0,20.0,400.0,9.0e+11,5e+23,0.006389819063005772
304.0,20.0,400.0,9.0e+11,5e+24,0.007763617150193656
304.0,20.0,500.0,9.0e+11,1e+24,0.007103510795218462
304.0,20.0,500.0,9.0e+11,1e+25,0.009514602200494623
304.0,20.0,500.0,9.0e+11,5e+23,0.006908866807338488
304.0,20.0,500.0,9.0e+11,5e+24,0.009261204902114737
304.0,21.0,300.0,9.0e+11,1e+24,0.007728093456729704
304.0,21.0,300.0,9.0e+11,1e+25,0.009257476386637003
304.0,21.0,300.0,9.0e+11,5e+23,0.0061756091929627815
304.0,21.0,300.0,9.0e+11,5e+24,0.006687788059773489
304.0,21.0,400.0,9.0e+11,1e+24,0.007377130064419715
304.0,21.0,400.0,9.0e+11,1e+25,0.009386096306799253
304.0,21.0,400.0,9.0e+11,5e+23,0.0072972673319743305
304.0,21.0,400.0,9.0e+11,5e+24,0.008148329552247686
304.0,21.0,500.0,9.0e+11,1e+24,0.008672117600715791
304.0,21.0,500.0,9.0e+11,1e+25,0.010224451533501868
304.0,21.0,500.0,9.0e+11,5e+23,0.008209789773065392
304.0,21.0,500.0,9.0e+11,5e+24,0.008392968062220467
304.0,22.0,300.0,9.0e+11,1e+24,0.006468118200430728
304.0,22.0,300.0,9.0e+11,1e+25,0.008038957273609978
304.0,22.0,300.0,9.0e+11,5e+23,0.007485618815072278
304.0,22.0,300.0,9.0e+11,5e+24,0.007757144771243769
304.0,22.0,400.0,9.0e+11,1e+24,0.007146583456777852
304.0,22.0,400.0,9.0e+11,1e+25,0.0076115247023891925
304.0,22.0,400.0,9.0e+11,5e+23,0.006954965323968428
304.0,22.0,400.0,9.0e+11,5e+24,0.009583746808997606
304.0,22.0,500.0,9.0e+11,1e+24,0.007460437682528828
304.0,22.0,500.0,9.0e+11,1e+25,0.00847843545268541
304.0,22.0,500.0,9.0e+11,5e+23,0.007888435349963594
304.0,22.0,500.0,9.0e+11,5e+24,0.00831228268084718
304.0,23.0,300.0,9.0e+11,1e+24,0.006687772342093037
304.0,23.0,300.0,9.0e+11,1e+25,0.009140875234063227
304.0,23.0,300.0,9.0e+11,5e+23,0.007527977197110122
304.0,23.0,300.0,9.0e+11,5e+24,0.009238624736925055
304.0,23.0,400.0,9.0e+11,1e+24,0.006774048243492603
304.0,23.0,400.0,9.0e+11,1e+25,0.008867104262057822
304.0,23.0,400.0,9.0e+11,5e+23,0.005965511390808077
304.0,23.0,400.0,9.0e+11,5e+24,0.007657834252873834
304.0,23.0,500.0,9.0e+11,1e+24,0.0073092954198786305
304.0,23.0,500.0,9.0e+11,1e+25,0.009159148012326325
304.0,23.0,500.0,9.0e+11,5e+23,0.007713342171174699
304.0,23.0,500.0,9.0e+11,5e+24,0.008803826348149059
304.0,24.0,300.0,9.0e+11,1e+24,0.008724258933110214
304.0,24.0,300.0,9.0e+11,1e+25,0.010256136790632956
304.0,24.0,300.0,9.0e+11,5e+23,0.006570123078225531
304.0,24.0,300.0,9.0e+11,5e+24,0.006886164999356984
304.0,24.0,400.0,9.0e+11,1e+24,0.008096966218040562
304.0,24.0,400.0,9.0e+11,1e+25,0.008248115794091558
304.0,24.0,400.0,9.0e+11,5e+23,0.006757643990154822
304.0,24.0,400.0,9.0e+11,5e+24,0.00734318370401273
304.0,24.0,500.0,9.0e+11,1e+24,0.007385418756054247
304.0,24.0,500.0,9.0e+11,1e+25,0.009062783507287094
304.0,24.0,500.0,9.0e+11,5e+23,0.00656365223116843
304.0,24.0,500.0,9.0e+11,5e+24,0.008507739174554652
304.0,25.0,300.0,9.0e+11,1e+24,0.006322278029033501
304.0,25.0,300.0,9.0e+11,1e+25,0.012111674297672279
304.0,25.0,300.0,9.0e+11,5e+23,0.007779964073501609
304.0,25.0,300.0,9.0e+11,5e+24,0.008108111398382566
304.0,25.0,400.0,9.0e+11,1e+24,0.006945255432604508
304.0,25.0,400.0,9.0e+11,1e+25,0.0076865855107849995
304.0,25.0,400.0,9.0e+11,5e+23,0.007054263707197289
304.0,25.0,400.0,9.0e+11,5e+24,0.007466049211477492
304.0,25.0,500.0,9.0e+11,1e+24,0.008197060844387859
304.0,25.0,500.0,9.0e+11,1e+25,0.007756041090644565
304.0,25.0,500.0,9.0e+11,5e+23,0.008035113590604933
304.0,25.0,500.0,9.0e+11,5e+24,0.008711812218890572
304.0,26.0,300.0,9.0e+11,1e+24,0.008839386288613828
304.0,26.0,300.0,9.0e+11,1e+25,0.8205689251856001
304.0,26.0,300.0,9.0e+11,5e+23,0.007372770885345769
304.0,26.0,300.0,9.0e+11,5e+24,0.007895225311783416
304.0,26.0,400.0,9.0e+11,1e+24,0.007109165848466769
304.0,26.0,400.0,9.0e+11,1e+25,0.008052588064664098
304.0,26.0,400.0,9.0e+11,5e+23,0.007599804408942007
304.0,26.0,400.0,9.0e+11,5e+24,0.0077849010756741764
304.0,26.0,500.0,9.0e+11,1e+24,0.008815462150332888
304.0,26.0,500.0,9.0e+11,1e+25,0.009599228140693139
304.0,26.0,500.0,9.0e+11,5e+23,0.008202470955910856
304.0,26.0,500.0,9.0e+11,5e+24,0.00878747531822099
304.0,27.0,300.0,9.0e+11,1e+24,0.009784572946274318
304.0,27.0,300.0,9.0e+11,1e+25,1.05532191320721
304.0,27.0,300.0,9.0e+11,5e+23,0.0123024992471004
304.0,27.0,300.0,9.0e+11,5e+24,0.00872088528473934
304.0,27.0,400.0,9.0e+11,1e+24,0.007189130257017746
304.0,27.0,400.0,9.0e+11,1e+25,0.00876569884637318
304.0,27.0,400.0,9.0e+11,5e+23,0.010141597472851135
304.0,27.0,400.0,9.0e+11,5e+24,0.007828770296492244
304.0,27.0,500.0,9.0e+11,1e+24,0.007522342251994155
304.0,27.0,500.0,9.0e+11,1e+25,0.008404430122238429
304.0,27.0,500.0,9.0e+11,5e+23,0.007722884513519623
304.0,27.0,500.0,9.0e+11,5e+24,0.0071502400040554135
304.0,28.0,300.0,9.0e+11,1e+24,0.01871549752714562
304.0,28.0,300.0,9.0e+11,1e+25,1.1506700963757281
304.0,28.0,300.0,9.0e+11,5e+23,0.009841723723851828
304.0,28.0,300.0,9.0e+11,5e+24,0.016486115906552152
304.0,28.0,400.0,9.0e+11,1e+24,0.008755191002029254
304.0,28.0,400.0,9.0e+11,1e+25,0.010888411438258415
304.0,28.0,400.0,9.0e+11,5e+23,0.008851463471348018
304.0,28.0,400.0,9.0e+11,5e+24,0.007753737482142569
304.0,28.0,500.0,9.0e+11,1e+24,0.009085494718047107
304.0,28.0,500.0,9.0e+11,1e+25,0.009753336153819122
304.0,28.0,500.0,9.0e+11,5e+23,0.00963633685233486
304.0,28.0,500.0,9.0e+11,5e+24,0.006921794846242232
304.0,29.0,300.0,9.0e+11,1e+24,0.06996528974304962
304.0,29.0,300.0,9.0e+11,1e+25,1.19632731030583
304.0,29.0,300.0,9.0e+11,5e+23,0.01969773944334233
304.0,29.0,300.0,9.0e+11,5e+24,0.8593746231002766
304.0,29.0,400.0,9.0e+11,1e+24,0.008812094709776156
304.0,29.0,400.0,9.0e+11,1e+25,0.012439531232980663
304.0,29.0,400.0,9.0e+11,5e+23,0.01171851459200147
304.0,29.0,400.0,9.0e+11,5e+24,0.00808923900811396
304.0,29.0,500.0,9.0e+11,1e+24,0.008577738153538655
304.0,29.0,500.0,9.0e+11,1e+25,0.008049339910000982
304.0,29.0,500.0,9.0e+11,5e+23,0.009014705520673488
304.0,29.0,500.0,9.0e+11,5e+24,0.008099632557921892
304.0,30.0,300.0,9.0e+11,1e+24,0.08619238292623642
304.0,30.0,300.0,9.0e+11,1e+25,1.2607091921310045
304.0,30.0,300.0,9.0e+11,5e+23,0.04096773491865352
304.0,30.0,300.0,9.0e+11,5e+24,0.9299787722090425
304.0,30.0,400.0,9.0e+11,1e+24,0.023784529200537415
304.0,30.0,400.0,9.0e+11,1e+25,0.9919371499812211
304.0,30.0,400.0,9.0e+11,5e+23,0.008270442757339116
304.0,30.0,400.0,9.0e+11,5e+24,0.011333478397136797
304.0,30.0,500.0,9.0e+11,1e+24,0.009040162391806208
304.0,30.0,500.0,9.0e+11,1e+25,0.009252886671976431
304.0,30.0,500.0,9.0e+11,5e+23,0.009720462929322979
304.0,30.0,500.0,9.0e+11,5e+24,0.008605430754406057
304.0,35.0,300.0,9.0e+11,1e+24,0.5162598895937912
304.0,35.0,300.0,9.0e+11,1e+25,1.4411728382798696
304.0,35.0,300.0,9.0e+11,5e+23,0.015455940086928546
304.0,35.0,300.0,9.0e+11,5e+24,1.1080507091100908
304.0,35.0,400.0,9.0e+11,1e+24,0.42680891312357344
304.0,35.0,400.0,9.0e+11,1e+25,1.3289857381138437
304.0,35.0,400.0,9.0e+11,5e+23,0.01603822226389873
304.0,35.0,400.0,9.0e+11,5e+24,1.0012497379319834
304.0,35.0,500.0,9.0e+11,1e+24,0.06369113010771546
304.0,35.0,500.0,9.0e+11,1e+25,1.157629981172694
304.0,35.0,500.0,9.0e+11,5e+23,0.05593573183288121
304.0,35.0,500.0,9.0e+11,5e+24,0.8773989803538133
304.0,40.0,300.0,9.0e+11,1e+24,0.6109343726594321
304.0,40.0,300.0,9.0e+11,1e+25,1.46744056714124
304.0,40.0,300.0,9.0e+11,5e+23,0.0344152606501327
304.0,40.0,300.0,9.0e+11,5e+24,1.1925801192000796
304.0,40.0,400.0,9.0e+11,1e+24,0.5346691495611916
304.0,40.0,400.0,9.0e+11,1e+25,1.4608457979338771
304.0,40.0,400.0,9.0e+11,5e+23,0.07189302276259493
304.0,40.0,400.0,9.0e+11,5e+24,1.128014309407907
304.0,40.0,500.0,9.0e+11,1e+24,0.45149755641855555
304.0,40.0,500.0,9.0e+11,1e+25,1.37328740588584
304.0,40.0,500.0,9.0e+11,5e+23,0.06889536373420452
304.0,40.0,500.0,9.0e+11,5e+24,1.045767561259992
304.0,45.0,300.0,9.0e+11,1e+24,0.6819480495690878
304.0,45.0,300.0,9.0e+11,1e+25,1.4512433580497612
304.0,45.0,300.0,9.0e+11,5e+23,0.023821348096397656
304.0,45.0,300.0,9.0e+11,5e+24,1.2470809566004317
304.0,45.0,400.0,9.0e+11,1e+24,0.6613089237079186
304.0,45.0,400.0,9.0e+11,1e+25,1.4891137616681758
304.0,45.0,400.0,9.0e+11,5e+23,0.016407440932044146
304.0,45.0,400.0,9.0e+11,5e+24,1.1794432350763626
304.0,45.0,500.0,9.0e+11,1e+24,0.5833950032015084
304.0,45.0,500.0,9.0e+11,1e+25,1.445775499305013
304.0,45.0,500.0,9.0e+11,5e+23,0.18116623395662426
304.0,45.0,500.0,9.0e+11,5e+24,1.1256646440034037
304.0,50.0,300.0,9.0e+11,1e+24,0.765893794315139
304.0,50.0,300.0,9.0e+11,1e+25,1.4994416562568667
304.0,50.0,300.0,9.0e+11,5e+23,0.12397713850280312
304.0,50.0,300.0,9.0e+11,5e+24,1.3001659684191558
304.0,50.0,400.0,9.0e+11,1e+24,0.6612450716902164
304.0,50.0,400.0,9.0e+11,1e+25,1.4942675451381755
304.0,50.0,400.0,9.0e+11,5e+23,0.05160644558133683
304.0,50.0,400.0,9.0e+11,5e+24,1.253234995271285
304.0,50.0,500.0,9.0e+11,1e+24,0.5832203829112075
304.0,50.0,500.0,9.0e+11,1e+25,1.4612331342596439
304.0,50.0,500.0,9.0e+11,5e+23,0.016775999154441598
304.0,50.0,500.0,9.0e+11,5e+24,1.1839627202574659
304.0,55.0,300.0,9.0e+11,1e+24,0.7555350682984273
304.0,55.0,300.0,9.0e+11,1e+25,1.5377236517555555
304.0,55.0,300.0,9.0e+11,5e+23,0.2194396425869198
304.0,55.0,300.0,9.0e+11,5e+24,1.3496970565555926
304.0,55.0,400.0,9.0e+11,1e+24,0.7176851788804829
304.0,55.0,400.0,9.0e+11,1e+25,1.530095707682922
304.0,55.0,400.0,9.0e+11,5e+23,0.18909217806641304
304.0,55.0,400.0,9.0e+11,5e+24,1.3105443935895067
304.0,55.0,500.0,9.0e+11,1e+24,0.30571450970539554
304.0,55.0,500.0,9.0e+11,1e+25,1.493946752625192
304.0,55.0,500.0,9.0e+11,5e+23,0.0472499481459911
304.0,55.0,500.0,9.0e+11,5e+24,1.2714956010519416
304.0,60.0,300.0,9.0e+11,1e+24,0.6637716272501359
304.0,60.0,300.0,9.0e+11,1e+25,1.5339843637334607
304.0,60.0,300.0,9.0e+11,5e+23,0.46945996607265644
304.0,60.0,300.0,9.0e+11,5e+24,1.4026829384797714
304.0,60.0,400.0,9.0e+11,1e+24,0.4469372078315834
304.0,60.0,400.0,9.0e+11,1e+25,1.5536542098129074
304.0,60.0,400.0,9.0e+11,5e+23,0.3885139001600346
304.0,60.0,400.0,9.0e+11,5e+24,1.364595271807673
304.0,60.0,500.0,9.0e+11,1e+24,0.3776654523894709
304.0,60.0,500.0,9.0e+11,1e+25,1.5247937979637511
304.0,60.0,500.0,9.0e+11,5e+23,0.3270408903305037
304.0,60.0,500.0,9.0e+11,5e+24,1.3155263570983706
328.0,10.0,300.0,9.0e+11,1e+24,0.009053241166778862
328.0,10.0,300.0,9.0e+11,1e+25,0.01215174668699725
328.0,10.0,300.0,9.0e+11,5e+23,0.008087877325219466
328.0,10.0,300.0,9.0e+11,5e+24,0.012205393425866188
328.0,10.0,400.0,9.0e+11,1e+24,0.01008322903021016
328.0,10.0,400.0,9.0e+11,1e+25,0.016089197662301293
328.0,10.0,400.0,9.0e+11,5e+23,0.011218296119759783
328.0,10.0,400.0,9.0e+11,5e+24,0.016133747384739085
328.0,10.0,500.0,9.0e+11,1e+24,0.012581938564717938
328.0,10.0,500.0,9.0e+11,1e+25,0.01545699172174649
328.0,10.0,500.0,9.0e+11,5e+23,0.013450264349226079
328.0,10.0,500.0,9.0e+11,5e+24,0.016315583330261157
328.0,11.0,300.0,9.0e+11,1e+24,0.00879471221615115
328.0,11.0,300.0,9.0e+11,1e+25,0.012111974751033093
328.0,11.0,300.0,9.0e+11,5e+23,0.007439849359708719
328.0,11.0,300.0,9.0e+11,5e+24,0.010068980451947257
328.0,11.0,400.0,9.0e+11,1e+24,0.00946643399759391
328.0,11.0,400.0,9.0e+11,1e+25,0.012819024516264146
328.0,11.0,400.0,9.0e+11,5e+23,0.009683827672113114
328.0,11.0,400.0,9.0e+11,5e+24,0.011671488766317918
328.0,11.0,500.0,9.0e+11,1e+24,0.012286101667086949
328.0,11.0,500.0,9.0e+11,1e+25,0.015289538705810672
328.0,11.0,500.0,9.0e+11,5e+23,0.01379320931654875
328.0,11.0,500.0,9.0e+11,5e+24,0.01322030350410754
328.0,12.0,300.0,9.0e+11,1e+24,0.009261732496865495
328.0,12.0,300.0,9.0e+11,1e+25,0.010487476270728126
328.0,12.0,300.0,9.0e+11,5e+23,0.008978107032933147
328.0,12.0,300.0,9.0e+11,5e+24,0.01041612174418376
328.0,12.0,400.0,9.0e+11,1e+24,0.009147784769061312
328.0,12.0,400.0,9.0e+11,1e+25,0.012394241709667844
328.0,12.0,400.0,9.0e+11,5e+23,0.009779005849378044
328.0,12.0,400.0,9.0e+11,5e+24,0.012682086743369056
328.0,12.0,500.0,9.0e+11,1e+24,0.012729525130459985
328.0,12.0,500.0,9.0e+11,1e+25,0.01592020171790393
328.0,12.0,500.0,9.0e+11,5e+23,0.011051626439570542
328.0,12.0,500.0,9.0e+11,5e+24,0.012338136761396407
328.0,13.0,300.0,9.0e+11,1e+24,0.006386408606161248
328.0,13.0,300.0,9.0e+11,1e+25,0.01145252631764416
328.0,13.0,300.0,9.0e+11,5e+23,0.006902099824356957
328.0,13.0,300.0,9.0e+11,5e+24,0.009380822282219802
328.0,13.0,400.0,9.0e+11,1e+24,0.010040127565546966
328.0,13.0,400.0,9.0e+11,1e+25,0.013597717243429302
328.0,13.0,400.0,9.0e+11,5e+23,0.007740216871183438
328.0,13.0,400.0,9.0e+11,5e+24,0.009273209599836721
328.0,13.0,500.0,9.0e+11,1e+24,0.012036228798348307
328.0,13.0,500.0,9.0e+11,1e+25,0.01442873048362019
328.0,13.0,500.0,9.0e+11,5e+23,0.009086807476799838
328.0,13.0,500.0,9.0e+11,5e+24,0.011304212622508676
328.0,14.0,300.0,9.0e+11,1e+24,0.007409930747642636
328.0,14.0,300.0,9.0e+11,1e+25,0.00946022618050028
328.0,14.0,300.0,9.0e+11,5e+23,0.008030871857997538
328.0,14.0,300.0,9.0e+11,5e+24,0.009397314764848048
328.0,14.0,400.0,9.0e+11,1e+24,0.007398800075275021
328.0,14.0,400.0,9.0e+11,1e+25,0.011225297070504837
328.0,14.0,400.0,9.0e+11,5e+23,0.007435154871866168
328.0,14.0,400.0,9.0e+11,5e+24,0.010838861490094262
328.0,14.0,500.0,9.0e+11,1e+24,0.008218972717245499
328.0,14.0,500.0,9.0e+11,1e+25,0.013134306217402098
328.0,14.0,500.0,9.0e+11,5e+23,0.0095435820172494
328.0,14.0,500.0,9.0e+11,5e+24,0.012474050588690095
328.0,15.0,300.0,9.0e+11,1e+24,0.006534457701206014
328.0,15.0,300.0,9.0e+11,1e+25,0.009619013009152015
328.0,15.0,300.0,9.0e+11,5e+23,0.005337648387402356
328.0,15.0,300.0,9.0e+11,5e+24,0.007736628548035477
328.0,15.0,400.0,9.0e+11,1e+24,0.009087748602476969
328.0,15.0,400.0,9.0e+11,1e+25,0.010445315426960887
328.0,15.0,400.0,9.0e+11,5e+23,0.0074196438818563545
328.0,15.0,400.0,9.0e+11,5e+24,0.009450501590514837
328.0,15.0,500.0,9.0e+11,1e+24,0.009583105627150547
