Vds,Temp,Nd,Mod index
0.8163265306122449,1.0,0.05263157894736841,0.005787709263603259
0.8163265306122449,1.0,0.4736842105263157,0.005852432706528487
0.8163265306122449,1.0,1.0,0.008541331970855626
0.8367346938775511,0.0,0.0,0.007292982795410146
0.8367346938775511,0.0,0.05263157894736841,0.009997255287423654
0.8367346938775511,0.0,0.4736842105263157,0.18683879909552376
0.8367346938775511,0.0,1.0,0.8527713900753253
0.8367346938775511,0.5,0.0,0.0073663369114408996
0.8367346938775511,0.5,0.05263157894736841,0.011466841549935847
0.8367346938775511,0.5,0.4736842105263157,0.020529703766306546
0.8367346938775511,0.5,1.0,0.8071660485908644
0.8367346938775511,1.0,0.0,0.006997481067986462
0.8367346938775511,1.0,0.05263157894736841,0.008902224791296418
0.8367346938775511,1.0,0.4736842105263157,0.005954720358961045
0.8367346938775511,1.0,1.0,0.006167344048495387
0.8571428571428571,0.0,0.0,0.005120318305321394
0.8571428571428571,0.0,0.05263157894736841,0.013702099506401002
0.8571428571428571,0.0,0.4736842105263157,0.2346189319979917
0.8571428571428571,0.0,1.0,0.655505917786708
0.8571428571428571,0.5,0.0,0.007070110626154949
0.8571428571428571,0.5,0.05263157894736841,0.01600249755196745
0.8571428571428571,0.5,0.4736842105263157,0.13261790469688822
0.8571428571428571,0.5,1.0,0.8239430172007811
0.8571428571428571,1.0,0.0,0.005152953895429002
0.8571428571428571,1.0,0.05263157894736841,0.010277471181236918
0.8571428571428571,1.0,0.4736842105263157,0.007093081041188185
0.8571428571428571,1.0,1.0,0.06453683218402452
0.8775510204081632,0.0,0.0,0.005316692793989452
0.8775510204081632,0.0,0.05263157894736841,0.012061503361451046
0.8775510204081632,0.0,0.4736842105263157,0.36993588383411957
0.8775510204081632,0.0,1.0,0.543060809612033
0.8775510204081632,0.5,0.0,0.004003745169471558
0.8775510204081632,0.5,0.05263157894736841,0.014128632391354354
0.8775510204081632,0.5,0.4736842105263157,0.16643689087351624
0.8775510204081632,0.5,1.0,0.8411405647201743
0.8775510204081632,1.0,0.0,0.006032145412994948
0.8775510204081632,1.0,0.05263157894736841,0.009204614391357478
0.8775510204081632,1.0,0.4736842105263157,0.015208514242246216
0.8775510204081632,1.0,1.0,0.23406835135190351
0.8979591836734694,0.0,0.0,0.006690925006164812
0.8979591836734694,0.0,0.05263157894736841,0.01736464702503711
0.8979591836734694,0.0,0.4736842105263157,0.19594065837776334
0.8979591836734694,0.0,1.0,0.8937678413545257
0.8979591836734694,0.5,0.0,0.0076250558949899115
0.8979591836734694,0.5,0.05263157894736841,0.016838665778909516
0.8979591836734694,0.5,0.4736842105263157,0.23677667852255718
0.8979591836734694,0.5,1.0,0.6341523988444744
0.8979591836734694,1.0,0.0,0.009563373170408705
0.8979591836734694,1.0,0.05263157894736841,0.01192543993108274
0.8979591836734694,1.0,0.4736842105263157,0.07350745808290751
0.8979591836734694,1.0,1.0,0.6618782588672953
0.9183673469387755,0.0,0.0,0.005011940505247083
0.9183673469387755,0.0,0.05263157894736841,0.017689648317935923
0.9183673469387755,0.0,0.4736842105263157,0.2231648865667118
0.9183673469387755,0.0,1.0,0.39067791557279646
0.9183673469387755,0.5,0.0,0.00566456796195388
0.9183673469387755,0.5,0.05263157894736841,0.01161052858911584
0.9183673469387755,0.5,0.4736842105263157,0.24487423861887248
0.9183673469387755,0.5,1.0,0.8695639422684368
0.9183673469387755,1.0,0.0,0.007142844853972542
0.9183673469387755,1.0,0.05263157894736841,0.01497632850664083
0.9183673469387755,1.0,0.4736842105263157,0.1524126598517803
0.9183673469387755,1.0,1.0,0.6856986859588317
0.9387755102040817,0.0,0.0,0.007642022540247163
0.9387755102040817,0.0,0.05263157894736841,0.01672012282834956
0.9387755102040817,0.0,0.4736842105263157,0.3270192424367894
0.9387755102040817,0.0,1.0,0.9190741425254276
0.9387755102040817,0.5,0.0,0.004178478446029026
0.9387755102040817,0.5,0.05263157894736841,0.01964775831913787
0.9387755102040817,0.5,0.4736842105263157,0.2996957823394362
0.9387755102040817,0.5,1.0,0.8510274463707193
0.9387755102040817,1.0,0.0,0.008396491533115079
0.9387755102040817,1.0,0.05263157894736841,0.017430557401459015
0.9387755102040817,1.0,0.4736842105263157,0.21125258623332765
0.9387755102040817,1.0,1.0,0.8687303633450475
0.9591836734693877,0.0,0.0,0.003341046053616185
0.9591836734693877,0.0,0.05263157894736841,0.021070256450284153
0.9591836734693877,0.0,0.4736842105263157,0.22412470013555524
0.9591836734693877,0.0,1.0,1.0
0.9591836734693877,0.5,0.0,0.0068251003180084474
0.9591836734693877,0.5,0.05263157894736841,0.02050723434289476
0.9591836734693877,0.5,0.4736842105263157,0.3149180652134859
0.9591836734693877,0.5,1.0,0.7380418566467798
0.9591836734693877,1.0,0.0,0.00790795661611329
0.9591836734693877,1.0,0.05263157894736841,0.015337216246030698
0.9591836734693877,1.0,0.4736842105263157,0.09628308696399651
0.9591836734693877,1.0,1.0,0.594592227538956
0.9795918367346939,0.0,0.0,0.005919859268547173
0.9795918367346939,0.0,0.05263157894736841,0.016735695233232296
0.9795918367346939,0.0,0.4736842105263157,0.1794518859602467
0.9795918367346939,0.0,1.0,0.603411792777553
0.9795918367346939,0.5,0.0,0.00896839125268507
0.9795918367346939,0.5,0.05263157894736841,0.023058044869953873
0.9795918367346939,0.5,0.4736842105263157,0.20666005193100298
0.9795918367346939,0.5,1.0,0.7854724599911014
0.9795918367346939,1.0,0.0,0.009021511607712165
0.9795918367346939,1.0,0.05263157894736841,0.02398105028966802
0.9795918367346939,1.0,0.4736842105263157,0.2744645719877722
0.9795918367346939,1.0,1.0,0.6897071219545197
1.0,0.0,0.0,0.004355946344195695
1.0,0.0,0.05263157894736841,0.026110552268337483
1.0,0.0,0.4736842105263157,0.33975845840337654
1.0,0.0,1.0,0.613393060030128
1.0,0.5,0.0,0.0065027899496808575
1.0,0.5,0.05263157894736841,0.016415824785560116
1.0,0.5,0.4736842105263157,0.2578381345926348
1.0,0.5,1.0,0.676424319916551
1.0,1.0,0.0,0.007785070383220472
1.0,1.0,0.05263157894736841,0.012432813352503489
1.0,1.0,0.4736842105263157,0.24549674154084009
1.0,1.0,1.0,0.8493736476230392
