Wo,Vds,Temp,Nd,Mod index
0.0,0.28,1.0,0.0,0.00019141047677936752
0.0,0.28,1.0,1.0,0.057644768704517305
0.0,0.28,1.0,0.4736842105263157,0.026441631159982753
0.0,0.3,0.0,0.05263157894736841,0.014327930552908194
0.0,0.3,0.0,1.0,0.05652850232741296
0.0,0.3,0.0,0.4736842105263157,0.04166862144051128
0.0,0.3,0.0,0.0,0.0017433244561744989
0.0,0.3,0.5,0.05263157894736841,0.00382497673199795
0.0,0.3,0.5,0.0,0.0044885509380147666
0.0,0.3,0.5,1.0,0.03731653917518898
0.0,0.3,0.5,0.4736842105263157,0.051620737117002394
0.0,0.3,1.0,0.05263157894736841,0.03561424270051156
0.0,0.3,1.0,1.0,0.05584480293353671
0.0,0.3,1.0,0.4736842105263157,0.1112700856081985
0.0,0.3,1.0,0.0,0.09406411777400067
0.0,0.32,0.0,0.05263157894736841,0.24263356677953227
0.0,0.32,0.0,1.0,0.06276948772008409
0.0,0.32,0.0,0.0,0.0018215180375809892
0.0,0.32,0.5,0.05263157894736841,0.003528840030906469
0.0,0.32,0.0,0.4736842105263157,0.04780081249501949
0.0,0.32,0.5,1.0,0.03275826737985375
0.0,0.32,0.5,0.0,0.00395478638809219
0.0,0.32,1.0,0.0,0.03303026687080669
0.0,0.32,1.0,1.0,0.05589538176819308
0.0,0.32,0.5,0.4736842105263157,0.02348329961472059
0.0,0.34,0.0,1.0,0.05741945589625246
0.0,0.32,1.0,0.05263157894736841,0.018065347782496702
0.0,0.34,0.0,0.05263157894736841,0.029080328418902145
0.0,0.34,0.0,0.0,0.0015458028593135862
0.0,0.32,1.0,0.4736842105263157,0.018000024598222895
0.0,0.34,0.5,0.05263157894736841,0.0033150478142319985
0.0,0.34,0.5,1.0,0.04063503251859436
0.0,0.34,0.0,0.4736842105263157,0.039767417192818254
0.0,0.34,0.5,0.4736842105263157,0.04150732615649557
0.0,0.34,1.0,0.05263157894736841,0.009394346167668382
0.0,0.34,0.5,0.0,0.002712334863186957
0.0,0.34,1.0,1.0,0.04594555117817097
0.0,0.34,1.0,0.0,0.01593442459468019
0.0,0.34,1.0,0.4736842105263157,0.05657391539886854
0.0,0.36,0.0,0.05263157894736841,0.019031128369694058
0.0,0.36,0.0,1.0,0.05887473579188495
0.0,0.36,0.0,0.0,0.0017828023508270985
